"fishing_method","zip_code","max_distance","perc_zipcode"
"Kutter",14480,238.8103346,0.00117746005046257
"Kutter",14482,202.6409659,0.000336417157275021
"Kutter",14513,236.6549164,0.0031959629941127
"Kutter",14532,239.7674147,0.000672834314550042
"Kutter",14542,286.0017747,0.00134566862910008
"Kutter",14547,256.7003797,0.00201850294365013
"Kutter",14548,247.2482958,0.000336417157275021
"Kutter",14550,237.7883502,0.000504625735912532
"Kutter",14552,270.3051843,0.000168208578637511
"Kutter",14554,269.3124433,0.000504625735912532
"Kutter",14557,209.2246624,0.000168208578637511
"Kutter",14558,207.6254187,0.000168208578637511
"Kutter",14612,301.3957534,0.00269133725820017
"Kutter",14621,211.5892479,0.00100925147182506
"Kutter",14624,282.5055227,0.000336417157275021
"Kutter",14641,231.4471415,0.00420521446593776
"Kutter",14656,216.1819183,0.000336417157275021
"Kutter",14662,207.7074794,0.00100925147182506
"Kutter",14669,186.9982893,0.000841042893187553
"Kutter",14712,217.7638667,0.00100925147182506
"Kutter",14715,218.1078583,0.00100925147182506
"Kutter",14727,226.1428489,0.000168208578637511
"Kutter",14770,244.2578057,0.00151387720773759
"Kutter",14772,241.5763622,0.00168208578637511
"Kutter",14774,246.6179947,0.00134566862910008
"Kutter",14776,245.8830742,0.00168208578637511
"Kutter",14778,243.4286914,0.00201850294365013
"Kutter",14798,230.1000466,0.000672834314550042
"Kutter",14913,247.5355708,0.000672834314550042
"Kutter",14943,232.6481195,0.000168208578637511
"Kutter",14959,255.2845001,0.000336417157275021
"Kutter",14974,217.6369573,0.00117746005046257
"Kutter",15230,256.9749203,0.000504625735912532
"Kutter",15234,255.2609046,0.00117746005046257
"Kutter",15236,316.5464294,0.000504625735912532
"Kutter",15295,410.0410793,0.00100925147182506
"Kutter",15299,260.9973491,0.000672834314550042
"Kutter",15306,236.3176519,0.00100925147182506
"Kutter",15344,281.2437973,0.000672834314550042
"Kutter",15345,272.9855747,0.000336417157275021
"Kutter",15366,310.2961322,0.00117746005046257
"Kutter",15370,224.6063022,0.000336417157275021
"Kutter",15374,230.4595961,0.00117746005046257
"Kutter",15377,287.6151767,0.000504625735912532
"Kutter",15517,372.7053378,0.00252312867956266
"Kutter",15518,298.2815105,0.000168208578637511
"Kutter",15526,255.3145678,0.000672834314550042
"Kutter",15537,324.3347179,0.00117746005046257
"Kutter",15562,230.5046888,0.000841042893187553
"Kutter",15566,228.746045,0.000168208578637511
"Kutter",15569,282.8505281,0.000336417157275021
"Kutter",15711,227.4494877,0.000168208578637511
"Kutter",15712,294.5579913,0.000168208578637511
"Kutter",15713,227.4494877,0.000168208578637511
"Kutter",15732,218.0696453,0.000168208578637511
"Kutter",15738,221.1876829,0.000504625735912532
"Kutter",15745,245.568019,0.000504625735912532
"Kutter",15749,225.7541134,0.000168208578637511
"Kutter",15755,242.0215854,0.000168208578637511
"Kutter",15757,307.7420571,0.000504625735912532
"Kutter",15827,217.4075008,0.000336417157275021
"Kutter",15834,247.5779029,0.000504625735912532
"Kutter",15838,297.9779186,0.000504625735912532
"Kutter",15848,270.6868529,0.000168208578637511
"Kutter",15868,288.7548105,0.000168208578637511
"Kutter",15890,272.7338246,0.000336417157275021
"Kutter",15907,328.8072154,0.000168208578637511
"Kutter",15910,319.0153465,0.000168208578637511
"Kutter",16225,190.1547458,0.00100925147182506
"Kutter",16227,189.790004,0.000672834314550042
"Kutter",16230,190.3236735,0.000168208578637511
"Kutter",16244,187.332561,0.00134566862910008
"Kutter",16248,181.6341504,0.00100925147182506
"Kutter",16259,202.9751727,0.00353238015138772
"Kutter",16269,271.2032594,0.00100925147182506
"Kutter",16278,173.1696206,0.00302775441547519
"Kutter",16303,173.46626,0.000841042893187553
"Kutter",16306,165.315245,0.00100925147182506
"Kutter",16307,157.5202092,0.000336417157275021
"Kutter",16321,187.1014013,0.000336417157275021
"Kutter",16341,201.6497615,0.00134566862910008
"Kutter",16348,230.9145064,0.000841042893187553
"Kutter",16356,196.2713399,0.000672834314550042
"Kutter",16515,231.2153029,0.00285954583683768
"Kutter",16540,205.4750694,0.000336417157275021
"Kutter",16547,201.1540448,0.000336417157275021
"Kutter",16556,199.5153346,0.000168208578637511
"Kutter",16559,184.8041498,0.000504625735912532
"Kutter",16562,178.8298938,0.000168208578637511
"Kutter",16727,204.17989,0.00151387720773759
"Kutter",16761,209.5301028,0.000168208578637511
"Kutter",16775,168.008057,0.00151387720773759
"Kutter",16792,151.031878,0.000336417157275021
"Kutter",16798,139.1631388,0.000504625735912532
"Kutter",16816,186.0851887,0.000672834314550042
"Kutter",16818,182.2382285,0.000336417157275021
"Kutter",16831,123.5312302,0.000504625735912532
"Kutter",16833,199.561842,0.00117746005046257
"Kutter",16835,206.4785362,0.000672834314550042
"Kutter",16909,166.90318,0.00117746005046257
"Kutter",16928,179.5274588,0.00201850294365013
"Kutter",16945,92.70439351,0.000168208578637511
"Kutter",16949,172.6161573,0.00218671152228764
"Kutter",17033,110.992278,0.00252312867956266
"Kutter",17034,105.5246738,0.00134566862910008
"Kutter",17036,108.3415105,0.00151387720773759
"Kutter",17039,100.9701621,0.00134566862910008
"Kutter",17087,91.17296453,0.00168208578637511
"Kutter",17089,85.24914199,0.000672834314550042
"Kutter",17091,99.72742039,0.00151387720773759
"Kutter",17094,114.5975699,0.000504625735912532
"Kutter",17098,91.28629285,0.000168208578637511
"Kutter",17099,109.0979343,0.000504625735912532
"Kutter",17109,66.85199995,0.00353238015138772
"Kutter",17111,194.0355565,0.00201850294365013
"Kutter",17121,71.6580077,0.00218671152228764
"Kutter",17129,72.19887649,0.000168208578637511
"Kutter",17139,103.8171306,0.000504625735912532
"Kutter",17153,102.6630741,0.000336417157275021
"Kutter",17159,82.70730563,0.000672834314550042
"Kutter",17166,124.8671467,0.000841042893187553
"Kutter",17192,151.1307859,0.00269133725820017
"Kutter",17194,64.82198527,0.000672834314550042
"Kutter",17207,89.01445181,0.000168208578637511
"Kutter",17209,148.8184166,0.000336417157275021
"Kutter",17213,138.5629055,0.000168208578637511
"Kutter",17214,66.83932823,0.000168208578637511
"Kutter",17217,115.894164,0.00168208578637511
"Kutter",17219,117.4579555,0.000504625735912532
"Kutter",17235,134.2803229,0.00269133725820017
"Kutter",17237,126.251952,0.000336417157275021
"Kutter",17252,144.9466556,0.000168208578637511
"Kutter",17255,146.4355873,0.000168208578637511
"Kutter",17258,132.6538305,0.000336417157275021
"Kutter",17268,146.2089604,0.000336417157275021
"Kutter",17291,147.3416107,0.00269133725820017
"Kutter",17309,120.909753,0.000504625735912532
"Kutter",17321,131.511329,0.000336417157275021
"Kutter",17322,136.3584765,0.000168208578637511
"Kutter",17329,136.8226612,0.000168208578637511
"Kutter",17335,109.7535293,0.000168208578637511
"Kutter",17348,122.5024725,0.00201850294365013
"Kutter",17349,110.6651225,0.000504625735912532
"Kutter",17373,104.1051305,0.000672834314550042
"Kutter",17379,100.8960779,0.00100925147182506
"Kutter",17389,149.485838,0.000504625735912532
"Kutter",17390,65.66804599,0.000841042893187553
"Kutter",17391,74.21634786,0.000336417157275021
"Kutter",17438,63.79145598,0.000336417157275021
"Kutter",17489,84.33136942,0.00168208578637511
"Kutter",17491,131.9381152,0.000841042893187553
"Kutter",17493,89.18634359,0.000504625735912532
"Kutter",17495,63.14421516,0.000504625735912532
"Kutter",17498,82.54740342,0.000336417157275021
"Kutter",17506,59.74569543,0.000672834314550042
"Kutter",17509,55.2797229,0.00151387720773759
"Kutter",18055,6.006951249,0.00117746005046257
"Kutter",18057,83.49967484,0.00185029436501262
"Kutter",18059,113.0001496,0.00100925147182506
"Kutter",18069,3.143615723,0.00117746005046257
"Kutter",18106,2.68233884,0.000672834314550042
"Kutter",18107,6.340350972,0.000336417157275021
"Kutter",18109,5.164328503,0.000504625735912532
"Kutter",18119,108.1050107,0.00151387720773759
"Kutter",18146,10.01082469,0.00134566862910008
"Kutter",18147,3.053851757,0.000336417157275021
"Kutter",18182,14.44842247,0.000336417157275021
"Kutter",18184,13.05958888,0.000168208578637511
"Kutter",18190,19.83247518,0.000336417157275021
"Kutter",18195,90.2075254,0.00168208578637511
"Kutter",18196,14.31884646,0.000336417157275021
"Kutter",18198,6.924422204,0.000504625735912532
"Kutter",18209,13.43763443,0.00117746005046257
"Kutter",18211,10.56998925,0.000672834314550042
"Kutter",18236,20.75871221,0.000168208578637511
"Kutter",18239,17.09396618,0.000168208578637511
"Kutter",18246,28.32823529,0.00117746005046257
"Kutter",18273,51.97488791,0.00740117746005046
"Kutter",18276,144.8834614,0.00706476030277544
"Kutter",18279,86.23267657,0.000168208578637511
"Kutter",18292,52.24317095,0.000841042893187553
"Kutter",18299,102.0740659,0.000672834314550042
"Kutter",18311,26.75610446,0.000168208578637511
"Kutter",18314,64.96532484,0.000672834314550042
"Kutter",18317,74.49358769,0.000168208578637511
"Kutter",18334,75.92322347,0.000336417157275021
"Kutter",18337,58.91779339,0.000168208578637511
"Kutter",18356,47.55758484,0.000168208578637511
"Kutter",18374,57.06347057,0.00134566862910008
"Kutter",18375,45.3219542,0.000336417157275021
"Kutter",18435,185.4543256,0.00185029436501262
"Kutter",18437,24.57123825,0.00134566862910008
"Kutter",18439,41.13221765,0.00100925147182506
"Kutter",18442,28.92059298,0.000672834314550042
"Kutter",18445,43.67173789,0.000672834314550042
"Kutter",18461,50.4906783,0.000168208578637511
"Kutter",18465,39.09211232,0.000336417157275021
"Kutter",18469,58.41358648,0.00117746005046257
"Kutter",18507,106.9190636,0.00100925147182506
"Kutter",18510,37.40434429,0.000672834314550042
"Kutter",18519,36.17561796,0.000168208578637511
"Kutter",18528,94.83193659,0.00285954583683768
"Kutter",18546,2.686130927,0.000336417157275021
"Kutter",18556,24.26715522,0.000841042893187553
"Kutter",18569,23.92784883,0.00134566862910008
"Kutter",18573,29.2621317,0.00201850294365013
"Kutter",18574,30.54538184,0.000168208578637511
"Kutter",18581,26.50319985,0.000168208578637511
"Kutter",18586,38.04522784,0.000336417157275021
"Kutter",19053,174.8389551,0.00100925147182506
"Kutter",19055,138.0981265,0.00134566862910008
"Kutter",19057,70.63325534,0.000672834314550042
"Kutter",19059,174.9948815,0.000672834314550042
"Kutter",19061,176.1304301,0.000672834314550042
"Kutter",19063,175.4544918,0.00252312867956266
"Kutter",19067,163.0984435,0.000504625735912532
"Kutter",19069,169.3287573,0.000168208578637511
"Kutter",19073,184.6771978,0.000336417157275021
"Kutter",19075,183.7206748,0.000168208578637511
"Kutter",19077,110.7110864,0.000504625735912532
"Kutter",19079,154.5070641,0.000672834314550042
"Kutter",19086,73.02833986,0.000841042893187553
"Kutter",19089,163.1540852,0.000672834314550042
"Kutter",19205,79.41888556,0.000336417157275021
"Kutter",19217,68.64220784,0.00302775441547519
"Kutter",19230,111.9145322,0.00134566862910008
"Kutter",19243,199.2254526,0.00151387720773759
"Kutter",19246,51.71711924,0.00100925147182506
"Kutter",19258,112.6539443,0.000504625735912532
"Kutter",19260,63.35105257,0.000672834314550042
"Kutter",19273,119.6061457,0.000504625735912532
"Kutter",19288,96.84869578,0.0031959629941127
"Kutter",19294,205.2669988,0.000504625735912532
"Kutter",19300,191.9291874,0.00100925147182506
"Kutter",19306,57.08874063,0.000336417157275021
"Kutter",19322,162.9840995,0.000168208578637511
"Kutter",19348,164.1050331,0.0031959629941127
"Kutter",19357,164.6439714,0.000336417157275021
"Kutter",19370,58.82508046,0.00134566862910008
"Kutter",19376,169.2233905,0.000504625735912532
"Kutter",19386,120.9260733,0.000504625735912532
"Kutter",19395,128.3745233,0.000168208578637511
"Kutter",19406,49.09742139,0.000336417157275021
"Kutter",19412,51.26533485,0.000841042893187553
"Kutter",20095,127.8415564,0.00134566862910008
"Kutter",20097,258.8367247,0.000168208578637511
"Kutter",20099,94.91811844,0.000504625735912532
"Kutter",20144,123.5193998,0.000504625735912532
"Kutter",20149,92.87756105,0.000168208578637511
"Kutter",20249,108.817696,0.000336417157275021
"Kutter",20251,123.3111322,0.000504625735912532
"Kutter",20257,111.8079136,0.000336417157275021
"Kutter",20354,102.9845723,0.000336417157275021
"Kutter",20357,104.1220523,0.000168208578637511
"Kutter",20457,129.914772,0.000168208578637511
"Kutter",20535,94.45639978,0.000672834314550042
"Kutter",20537,256.9766553,0.000504625735912532
"Kutter",21029,136.058479,0.000841042893187553
"Kutter",21031,120.8773847,0.00201850294365013
"Kutter",21033,122.2158565,0.000841042893187553
"Kutter",21035,123.9315694,0.00185029436501262
"Kutter",21037,128.2767633,0.00134566862910008
"Kutter",21039,123.7936833,0.000841042893187553
"Kutter",21073,138.3241525,0.00134566862910008
"Kutter",21077,108.9503768,0.000168208578637511
"Kutter",21079,120.6168453,0.000504625735912532
"Kutter",21107,117.3612512,0.000504625735912532
"Kutter",21109,126.6888515,0.000841042893187553
"Kutter",21129,120.4322737,0.000504625735912532
"Kutter",21147,123.6839376,0.000672834314550042
"Kutter",21149,115.3012682,0.00151387720773759
"Kutter",21217,122.0566728,0.000841042893187553
"Kutter",21218,128.1582136,0.000504625735912532
"Kutter",21224,130.2520128,0.000168208578637511
"Kutter",21244,127.5156407,0.000672834314550042
"Kutter",21255,159.4511544,0.000504625735912532
"Kutter",21271,151.8577231,0.000168208578637511
"Kutter",21335,143.8978914,0.00252312867956266
"Kutter",21337,141.9776,0.00117746005046257
"Kutter",21339,139.1519526,0.000336417157275021
"Kutter",21354,128.987378,0.000336417157275021
"Kutter",21365,125.726169,0.000168208578637511
"Kutter",21380,126.3188134,0.000336417157275021
"Kutter",21395,126.3179873,0.00134566862910008
"Kutter",21398,132.4866853,0.000168208578637511
"Kutter",21406,150.3000646,0.000504625735912532
"Kutter",21407,147.3988948,0.000336417157275021
"Kutter",21409,139.7267653,0.000504625735912532
"Kutter",21423,125.7336837,0.00151387720773759
"Kutter",21435,113.9089991,0.000336417157275021
"Kutter",21441,132.7487538,0.000504625735912532
"Kutter",21445,131.5535636,0.000168208578637511
"Kutter",21465,116.1955508,0.00117746005046257
"Kutter",21481,150.0534916,0.000504625735912532
"Kutter",21483,108.9080517,0.000504625735912532
"Kutter",21493,106.7225419,0.000504625735912532
"Kutter",21502,120.7577683,0.000504625735912532
"Kutter",21509,105.4311138,0.00117746005046257
"Kutter",21514,107.5956137,0.000672834314550042
"Kutter",21516,107.7083851,0.000168208578637511
"Kutter",21522,125.3337526,0.000336417157275021
"Kutter",21614,255.9710794,0.00168208578637511
"Kutter",21629,130.6152147,0.000168208578637511
"Kutter",21635,139.3530576,0.00185029436501262
"Kutter",21649,141.036524,0.000336417157275021
"Kutter",21680,145.8653688,0.000336417157275021
"Kutter",21684,131.0211085,0.000672834314550042
"Kutter",21723,126.6660604,0.000168208578637511
"Kutter",22041,106.7440594,0.000336417157275021
"Kutter",22043,118.6527837,0.000504625735912532
"Kutter",22045,116.4440979,0.000672834314550042
"Kutter",22047,99.12191108,0.000672834314550042
"Kutter",22049,106.0980779,0.000504625735912532
"Kutter",22081,147.2654662,0.000672834314550042
"Kutter",22083,120.7912541,0.000672834314550042
"Kutter",22085,89.90741269,0.000168208578637511
"Kutter",22087,94.32361707,0.000336417157275021
"Kutter",22089,93.52544209,0.000672834314550042
"Kutter",22111,109.0974653,0.00201850294365013
"Kutter",22113,121.4779294,0.00117746005046257
"Kutter",22115,97.13942699,0.000168208578637511
"Kutter",22119,119.7084735,0.00134566862910008
"Kutter",22143,112.7843107,0.00235492010092515
"Kutter",22145,110.1889555,0.00117746005046257
"Kutter",22147,113.6184747,0.000336417157275021
"Kutter",22149,114.4472265,0.00134566862910008
"Kutter",22159,114.1847485,0.000841042893187553
"Kutter",22175,86.69449949,0.000336417157275021
"Kutter",22177,116.7021998,0.000336417157275021
"Kutter",22179,97.13513935,0.000336417157275021
"Kutter",22297,119.0256272,0.000168208578637511
"Kutter",22299,97.53545333,0.000504625735912532
"Kutter",22303,87.68626068,0.000504625735912532
"Kutter",22305,106.5012097,0.000672834314550042
"Kutter",22307,105.8207128,0.000841042893187553
"Kutter",22335,83.75266253,0.000168208578637511
"Kutter",22337,103.3367301,0.000168208578637511
"Kutter",22339,92.54379252,0.000504625735912532
"Kutter",22359,96.36395389,0.000168208578637511
"Kutter",22391,223.9891362,0.000168208578637511
"Kutter",22393,97.90045135,0.000504625735912532
"Kutter",22395,96.45112904,0.000841042893187553
"Kutter",22397,106.1312096,0.00117746005046257
"Kutter",22399,111.7733384,0.000336417157275021
"Kutter",22415,116.0417333,0.000336417157275021
"Kutter",22417,113.0978206,0.000841042893187553
"Kutter",22419,79.62773839,0.000168208578637511
"Kutter",22453,120.0906634,0.000336417157275021
"Kutter",22455,92.07710057,0.000504625735912532
"Kutter",22457,107.6886166,0.000504625735912532
"Kutter",22523,110.4237808,0.000672834314550042
"Kutter",22525,112.3654983,0.00117746005046257
"Kutter",22527,110.3315508,0.000336417157275021
"Kutter",22529,109.5439693,0.000504625735912532
"Kutter",22547,125.7507044,0.000504625735912532
"Kutter",22549,114.6677137,0.000672834314550042
"Kutter",22559,97.96153933,0.000504625735912532
"Kutter",22587,127.3829019,0.000841042893187553
"Kutter",22609,117.1259334,0.000504625735912532
"Kutter",22761,126.8506571,0.000336417157275021
"Kutter",22763,96.58380295,0.000168208578637511
"Kutter",22765,92.69423165,0.000168208578637511
"Kutter",22767,128.0231903,0.000504625735912532
"Kutter",22844,109.8968722,0.00168208578637511
"Kutter",22846,79.19004705,0.000504625735912532
"Kutter",22848,102.8543363,0.00100925147182506
"Kutter",22850,113.1375035,0.00100925147182506
"Kutter",22869,122.8335097,0.00168208578637511
"Kutter",22880,134.6860297,0.00168208578637511
"Kutter",22885,126.0363161,0.000841042893187553
"Kutter",22889,105.0162113,0.000504625735912532
"Kutter",22926,104.5976335,0.000672834314550042
"Kutter",22927,91.12172493,0.000168208578637511
"Kutter",22941,98.89581014,0.00117746005046257
"Kutter",22946,88.98464997,0.000336417157275021
"Kutter",22952,101.3881475,0.000336417157275021
"Kutter",22962,105.9517596,0.000336417157275021
"Kutter",22964,94.86852724,0.000168208578637511
"Kutter",23552,59.48664437,0.000672834314550042
"Kutter",23554,95.74685913,0.00235492010092515
"Kutter",23556,71.65840454,0.00285954583683768
"Kutter",23558,71.6824321,0.00185029436501262
"Kutter",23560,76.62484163,0.00252312867956266
"Kutter",23562,73.24311072,0.000504625735912532
"Kutter",23564,70.33750829,0.000504625735912532
"Kutter",23566,46.16716927,0.000168208578637511
"Kutter",23568,91.45200725,0.00100925147182506
"Kutter",23569,52.06195313,0.000672834314550042
"Kutter",23570,55.4408554,0.000672834314550042
"Kutter",23611,63.55833442,0.00134566862910008
"Kutter",23617,66.26915927,0.00100925147182506
"Kutter",23619,61.66647001,0.000504625735912532
"Kutter",23623,50.05579449,0.000841042893187553
"Kutter",23626,48.29300292,0.000168208578637511
"Kutter",23628,69.92227326,0.000336417157275021
"Kutter",23669,45.32650934,0.000336417157275021
"Kutter",23683,53.67661067,0.000841042893187553
"Kutter",23684,43.07977853,0.000336417157275021
"Kutter",23701,41.20169015,0.00100925147182506
"Kutter",23714,32.20980675,0.000168208578637511
"Kutter",23717,40.16361113,0.000336417157275021
"Kutter",23730,40.99276495,0.00218671152228764
"Kutter",23738,17.66159031,0.000168208578637511
"Kutter",23743,30.91401976,0.000168208578637511
"Kutter",23744,41.55525432,0.000336417157275021
"Kutter",23758,11.89563816,0.000504625735912532
"Kutter",23769,14.62701998,0.00555088309503785
"Kutter",23774,50.02427728,0.0111017661900757
"Kutter",23775,5.481817085,0.000336417157275021
"Kutter",23779,5.940051376,0.000168208578637511
"Kutter",23795,78.81486382,0.0048780487804878
"Kutter",23812,73.52938122,0.000336417157275021
"Kutter",23813,40.3497915,0.000336417157275021
"Kutter",23815,55.62492624,0.000168208578637511
"Kutter",23816,73.96014074,0.000336417157275021
"Kutter",23820,56.32914325,0.000336417157275021
"Kutter",23823,51.58308758,0.000168208578637511
"Kutter",23826,53.04662274,0.000168208578637511
"Kutter",23843,87.41392596,0.00100925147182506
"Kutter",23845,89.48054546,0.000841042893187553
"Kutter",23847,87.70140176,0.000672834314550042
"Kutter",23858,80.16554997,0.000672834314550042
"Kutter",23863,85.58827819,0.000336417157275021
"Kutter",23879,85.36128083,0.000336417157275021
"Kutter",23881,86.50709549,0.000672834314550042
"Kutter",23899,92.42975795,0.000168208578637511
"Kutter",23909,75.48098305,0.00100925147182506
"Kutter",23923,84.44978139,0.000504625735912532
"Kutter",23936,86.63057051,0.000336417157275021
"Kutter",23942,73.96800017,0.000841042893187553
"Kutter",23968,5.422421029,0.000504625735912532
"Kutter",23972,103.7411667,0.000841042893187553
"Kutter",23996,11.8155232,0.000336417157275021
"Kutter",24103,70.34588275,0.000841042893187553
"Kutter",24105,8.565740858,0.00117746005046257
"Kutter",24106,21.46694533,0.00151387720773759
"Kutter",24107,76.81630644,0.00100925147182506
"Kutter",24109,21.29737649,0.00168208578637511
"Kutter",24111,23.05006387,0.000841042893187553
"Kutter",24113,74.07551252,0.00100925147182506
"Kutter",24114,43.33534991,0.00168208578637511
"Kutter",24116,199.4581117,0.000672834314550042
"Kutter",24118,9.346788093,0.000504625735912532
"Kutter",24143,26.51983984,0.000504625735912532
"Kutter",24145,29.03804622,0.000336417157275021
"Kutter",24146,30.0802312,0.000504625735912532
"Kutter",24147,29.6587228,0.000841042893187553
"Kutter",24148,27.37774852,0.00151387720773759
"Kutter",24149,27.1054337,0.000672834314550042
"Kutter",24159,21.96673222,0.00151387720773759
"Kutter",24161,6.49138298,0.000504625735912532
"Kutter",24211,55.00543774,0.000841042893187553
"Kutter",24214,33.74295257,0.000168208578637511
"Kutter",24217,11.34792704,0.00168208578637511
"Kutter",24220,20.56475026,0.000504625735912532
"Kutter",24223,34.0026138,0.000672834314550042
"Kutter",24226,1.399714166,0.000504625735912532
"Kutter",24229,10.56763788,0.000168208578637511
"Kutter",24232,32.19007696,0.00235492010092515
"Kutter",24235,5.325832241,0.000672834314550042
"Kutter",24238,37.7263525,0.000168208578637511
"Kutter",24239,20.39052159,0.000168208578637511
"Kutter",24244,15.98439951,0.000336417157275021
"Kutter",24245,21.18043117,0.000168208578637511
"Kutter",24251,11.75340368,0.000168208578637511
"Kutter",24253,6.405682729,0.00100925147182506
"Kutter",24256,37.38635033,0.000336417157275021
"Kutter",24306,72.35561062,0.00218671152228764
"Kutter",24321,24.31132226,0.000504625735912532
"Kutter",24329,51.46840573,0.000672834314550042
"Kutter",24340,29.14547502,0.00218671152228764
"Kutter",24354,8.106087031,0.000336417157275021
"Kutter",24361,8.923517692,0.000168208578637511
"Kutter",24364,26.52486283,0.000336417157275021
"Kutter",24376,24.03894802,0.00235492010092515
"Kutter",24392,15.66198208,0.000168208578637511
"Kutter",24398,18.89705713,0.000168208578637511
"Kutter",24401,22.08582313,0.000336417157275021
"Kutter",24402,13.36185967,0.000168208578637511
"Kutter",24404,1.135129232,0.000672834314550042
"Kutter",24407,11.17735317,0.000336417157275021
"Kutter",24534,69.55478641,0.000168208578637511
"Kutter",24536,40.9998855,0.000168208578637511
"Kutter",24537,68.29615422,0.000672834314550042
"Kutter",24539,72.66475403,0.000504625735912532
"Kutter",24558,104.3955421,0.00185029436501262
"Kutter",24568,70.00523435,0.00185029436501262
"Kutter",24576,103.2036367,0.00656013456686291
"Kutter",24582,27.78425611,0.000336417157275021
"Kutter",24589,33.38138247,0.000336417157275021
"Kutter",24594,48.68381327,0.000504625735912532
"Kutter",24601,45.35102379,0.000168208578637511
"Kutter",24616,51.62865929,0.000504625735912532
"Kutter",24619,37.47100555,0.000504625735912532
"Kutter",24620,37.78562881,0.000168208578637511
"Kutter",24625,63.3401495,0.000168208578637511
"Kutter",24634,48.50463654,0.000168208578637511
"Kutter",24637,32.512657,0.000168208578637511
"Kutter",24640,64.25433822,0.000168208578637511
"Kutter",24641,62.13185609,0.000841042893187553
"Kutter",24643,57.17494321,0.000168208578637511
"Kutter",24647,39.17205905,0.000841042893187553
"Kutter",24768,50.02404747,0.00168208578637511
"Kutter",24783,35.79599395,0.000504625735912532
"Kutter",24784,52.94951315,0.000336417157275021
"Kutter",24787,105.7972468,0.00134566862910008
"Kutter",24791,37.60777494,0.000672834314550042
"Kutter",24796,42.16092272,0.000504625735912532
"Kutter",24800,45.20716742,0.000336417157275021
"Kutter",24802,52.22935064,0.000336417157275021
"Kutter",24808,57.06292742,0.000336417157275021
"Kutter",24811,39.42623086,0.000841042893187553
"Kutter",24850,25.07742578,0.000336417157275021
"Kutter",24852,121.5338398,0.000336417157275021
"Kutter",24860,30.32180044,0.000168208578637511
"Kutter",24885,56.36926371,0.000168208578637511
"Kutter",24937,38.76844316,0.000672834314550042
"Kutter",24939,46.3221853,0.000168208578637511
"Kutter",24941,39.58548958,0.000336417157275021
"Kutter",24943,65.25782122,0.000672834314550042
"Kutter",24944,67.47205879,0.000168208578637511
"Kutter",24960,32.52144489,0.000168208578637511
"Kutter",24975,30.08898862,0.000336417157275021
"Kutter",24986,51.76822216,0.000168208578637511
"Kutter",25335,113.0406565,0.000841042893187553
"Kutter",25336,83.02325001,0.000504625735912532
"Kutter",25337,122.7723496,0.000841042893187553
"Kutter",25348,107.774971,0.000336417157275021
"Kutter",25355,72.63749126,0.000504625735912532
"Kutter",25358,76.30285139,0.000168208578637511
"Kutter",25368,77.01666351,0.000672834314550042
"Kutter",25376,81.44521978,0.000336417157275021
"Kutter",25421,112.1244727,0.00201850294365013
"Kutter",25436,114.3797726,0.00185029436501262
"Kutter",25451,113.9870032,0.00117746005046257
"Kutter",25462,87.34710696,0.000504625735912532
"Kutter",25469,125.5862273,0.00134566862910008
"Kutter",25474,114.093507,0.00117746005046257
"Kutter",25479,97.19864796,0.000336417157275021
"Kutter",25488,132.4644929,0.000504625735912532
"Kutter",25489,93.52388234,0.000168208578637511
"Kutter",25492,91.79917739,0.000504625735912532
"Kutter",25524,91.93080209,0.00168208578637511
"Kutter",25541,195.5000805,0.000336417157275021
"Kutter",25551,82.42564063,0.00100925147182506
"Kutter",25557,61.82187128,0.000336417157275021
"Kutter",25566,121.6799465,0.000168208578637511
"Kutter",25569,76.5791228,0.000336417157275021
"Kutter",25578,97.95021235,0.000841042893187553
"Kutter",25581,49.39001309,0.000168208578637511
"Kutter",25582,60.01504824,0.000672834314550042
"Kutter",25590,49.66537791,0.000168208578637511
"Kutter",25594,72.61986791,0.000168208578637511
"Kutter",25599,128.9590833,0.000168208578637511
